AnalysisID,Date,PlotKey,Location,Plot,SubPlot,Block,Rotation,Tillage,NitrateN,Depth,CropName,Year,Winter,Cover,winter
222221723,2022-03-10,24116,2,41,6,3,R5,D2,14.01,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221724,2022-03-10,24106,2,41,6,3,R5,D2,16.91,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221725,2022-03-10,24211,2,42,1,3,R5,P,9.89,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221726,2022-03-10,24201,2,42,1,3,R5,P,13.44,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221727,2022-03-10,24216,2,42,6,3,R5,P,18.01,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221728,2022-03-10,24206,2,42,6,3,R5,P,19.54,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221692,2022-03-10,23110,2,31,10,2,R5,D1,15.18,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221730,2022-03-10,24301,2,43,1,3,R5,H,8.28,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221716,2022-03-10,23806,2,38,6,3,R4,P,21.3,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221732,2022-03-10,24306,2,43,6,3,R5,H,14.05,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221733,2022-03-10,24411,2,44,1,3,R5,D1,12.86,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221734,2022-03-10,24401,2,44,1,3,R5,D1,7.96,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221735,2022-03-10,24416,2,44,6,3,R5,D1,16.09,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221736,2022-03-10,24406,2,44,6,3,R5,D1,12.44,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221737,2022-03-10,24120,2,41,10,3,R5,D2,12.08,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221738,2022-03-10,24110,2,41,10,3,R5,D2,12.65,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221739,2022-03-10,24220,2,42,10,3,R5,P,5.66,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221740,2022-03-10,24210,2,42,10,3,R5,P,2.51,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221741,2022-03-10,24320,2,43,10,3,R5,H,5.92,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221729,2022-03-10,24311,2,43,1,3,R5,H,11.24,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221705,2022-03-10,23301,2,33,1,3,R3,D1,17.44,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221693,2022-03-10,23215,2,32,5,2,R5,H,17.43,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221694,2022-03-10,23205,2,32,5,2,R5,H,16.56,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221695,2022-03-10,23220,2,32,10,2,R5,H,16.42,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221696,2022-03-10,23210,2,32,10,2,R5,H,10.31,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221697,2022-03-10,22911,2,29,1,2,R5,D2,13.66,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221698,2022-03-10,22901,2,29,1,2,R5,D2,18.67,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221699,2022-03-10,23011,2,30,1,2,R5,P,10.27,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221700,2022-03-10,23001,2,30,1,2,R5,P,4.03,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221701,2022-03-10,23111,2,31,1,2,R5,D1,5.56,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221702,2022-03-10,23101,2,31,1,2,R5,D1,2.57,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221718,2022-03-10,23906,2,39,6,3,R4,H,11.96,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221704,2022-03-10,23201,2,32,1,2,R5,H,8.51,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221717,2022-03-10,23901,2,39,1,3,R4,H,9.75,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221706,2022-03-10,23306,2,33,6,3,R3,D1,13.77,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221707,2022-03-10,23401,2,34,1,3,R3,H,10.09,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221708,2022-03-10,23406,2,34,6,3,R3,H,16.11,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221709,2022-03-10,23501,2,35,1,3,R3,P,9.3,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221710,2022-03-10,23506,2,35,6,3,R3,P,14.66,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221711,2022-03-10,23601,2,36,1,3,R3,D2,17.23,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221712,2022-03-10,23606,2,36,6,3,R3,D2,19.6,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221713,2022-03-10,23701,2,37,1,3,R4,D2,13.68,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221714,2022-03-10,23706,2,37,6,3,R4,D2,17.74,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221715,2022-03-10,23801,2,38,1,3,R4,P,16.38,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221745,2022-03-10,24905,2,49,5,4,R4,D1,12.86,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221703,2022-03-10,23211,2,32,1,2,R5,H,7.41,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221783,2022-03-10,25611,2,56,1,4,R5,D1,5.8,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221577,2022-03-10,20500,2,5,0,1,R4,D2,7.79,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221772,2022-03-10,26210,2,62,10,4,R3,D2,8.03,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221773,2022-03-10,26305,2,63,5,4,R3,D1,23.1,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221774,2022-03-10,26310,2,63,10,4,R3,D1,15.08,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221775,2022-03-10,26405,2,64,5,4,R3,P,20.13,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221776,2022-03-10,26410,2,64,10,4,R3,P,9.64,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221777,2022-03-10,25311,2,53,1,4,R5,D2,12.69,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221778,2022-03-10,25301,2,53,1,4,R5,D2,10.91,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221779,2022-03-10,25411,2,54,1,4,R5,P,8.3,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221780,2022-03-10,25401,2,54,1,4,R5,P,9.01,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221770,2022-03-10,26110,2,61,10,4,R3,H,6.08,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221782,2022-03-10,25501,2,55,1,4,R5,H,11.72,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221769,2022-03-10,26105,2,61,5,4,R3,H,17.34,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221784,2022-03-10,25601,2,56,1,4,R5,D1,8.6,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221586,2022-03-10,22200,2,22,0,2,R3,D1,6.18,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221585,2022-03-10,22100,2,21,0,2,R3,P,3.33,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221584,2022-03-10,22000,2,20,0,2,R2,D2,16,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221583,2022-03-10,21900,2,19,0,2,R2,H,4.77,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221582,2022-03-10,21800,2,18,0,2,R2,P,10.37,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221581,2022-03-10,21700,2,17,0,2,R2,D1,5.31,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221580,2022-03-10,20800,2,8,0,1,R4,D1,4.8,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221579,2022-03-10,20700,2,7,0,1,R4,H,6.12,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221578,2022-03-10,20600,2,6,0,1,R4,P,10.26,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221587,2022-03-10,22300,2,23,0,2,R3,D2,5.13,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221781,2022-03-10,25511,2,55,1,4,R5,H,6.15,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221757,2022-03-10,25415,2,54,5,4,R5,P,15.86,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221742,2022-03-10,24310,2,43,10,3,R5,H,4.3,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221746,2022-03-10,24910,2,49,10,4,R4,D1,6.87,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221747,2022-03-10,25005,2,50,5,4,R4,P,12.6,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221748,2022-03-10,25010,2,50,10,4,R4,P,6.84,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221749,2022-03-10,25105,2,51,5,4,R4,D2,10.21,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221750,2022-03-10,25110,2,51,10,4,R4,D2,8.34,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221751,2022-03-10,25205,2,52,5,4,R4,H,11.34,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221752,2022-03-10,25210,2,52,10,4,R4,H,8.86,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221753,2022-03-10,25315,2,53,5,4,R5,D2,13,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221754,2022-03-10,25305,2,53,5,4,R5,D2,17.24,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221771,2022-03-10,26205,2,62,5,4,R3,D2,14.5,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221756,2022-03-10,25310,2,53,10,4,R5,D2,10.3,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221743,2022-03-10,24420,2,44,10,3,R5,D1,8.06,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221758,2022-03-10,25405,2,54,5,4,R5,P,13.87,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221759,2022-03-10,25420,2,54,10,4,R5,P,14.63,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221760,2022-03-10,25410,2,54,10,4,R5,P,4.38,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221761,2022-03-10,25515,2,55,5,4,R5,H,14.85,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221762,2022-03-10,25505,2,55,5,4,R5,H,11.44,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221763,2022-03-10,25520,2,55,10,4,R5,H,11.37,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221764,2022-03-10,25510,2,55,10,4,R5,H,10.61,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221765,2022-03-10,25615,2,56,5,4,R5,D1,14.17,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221766,2022-03-10,25605,2,56,5,4,R5,D1,14.11,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221767,2022-03-10,25620,2,56,10,4,R5,D1,13.99,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221768,2022-03-10,25610,2,56,10,4,R5,D1,14.17,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221755,2022-03-10,25320,2,53,10,4,R5,D2,12.89,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221627,2022-03-10,20116,2,1,6,1,R5,D1,26.7,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221639,2022-03-10,20416,2,4,6,1,R5,P,15.68,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221615,2022-03-10,24700,2,47,0,3,R2,P,3.6,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221617,2022-03-10,25700,2,57,0,4,R2,D2,8,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221618,2022-03-10,25800,2,58,0,4,R2,H,4.57,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221619,2022-03-10,25900,2,59,0,4,R2,P,11.26,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221620,2022-03-10,26000,2,60,0,4,R2,D1,4.4,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221621,2022-03-10,26100,2,61,0,4,R3,H,3.16,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221622,2022-03-10,26200,2,62,0,4,R3,D2,3.58,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221623,2022-03-10,26300,2,63,0,4,R3,D1,15,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221624,2022-03-10,26400,2,64,0,4,R3,P,5.72,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221612,2022-03-10,25200,2,52,0,4,R4,H,9.76,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221626,2022-03-10,20101,2,1,1,1,R5,D1,15.05,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221611,2022-03-10,25100,2,51,0,4,R4,D2,7.91,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221628,2022-03-10,20106,2,1,6,1,R5,D1,16.46,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221629,2022-03-10,20211,2,2,1,1,R5,D2,18.07,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221630,2022-03-10,20201,2,2,1,1,R5,D2,9.79,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221631,2022-03-10,20216,2,2,6,1,R5,D2,16.02,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221632,2022-03-10,20206,2,2,6,1,R5,D2,11.72,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221633,2022-03-10,20311,2,3,1,1,R5,H,20.8,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221634,2022-03-10,20301,2,3,1,1,R5,H,6.51,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221635,2022-03-10,20316,2,3,6,1,R5,H,14.6,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221636,2022-03-10,20306,2,3,6,1,R5,H,13.19,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221637,2022-03-10,20411,2,4,1,1,R5,P,15.4,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221638,2022-03-10,20401,2,4,1,1,R5,P,7.36,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221625,2022-03-10,20111,2,1,1,1,R5,D1,16.17,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221598,2022-03-10,22600,2,26,0,2,R4,H,3.37,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221588,2022-03-10,22400,2,24,0,2,R3,H,4.89,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221589,2022-03-10,20900,2,9,0,1,R2,D2,9.86,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221744,2022-03-10,24410,2,44,10,3,R5,D1,4.7,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221691,2022-03-10,23120,2,31,10,2,R5,D1,28.7,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221590,2022-03-10,21000,2,10,0,1,R2,D1,6.95,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221591,2022-03-10,21100,2,11,0,1,R2,P,2.93,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221592,2022-03-10,21200,2,12,0,1,R2,H,6.1,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221593,2022-03-10,21300,2,13,0,1,R3,H,5.32,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221594,2022-03-10,21400,2,14,0,1,R3,D1,2.67,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221595,2022-03-10,21500,2,15,0,1,R3,P,1.73,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221613,2022-03-10,24500,2,45,0,3,R2,H,5.03,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221597,2022-03-10,22500,2,25,0,2,R4,P,6.82,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221616,2022-03-10,24800,2,48,0,3,R2,D2,13.42,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221599,2022-03-10,22700,2,27,0,2,R4,D2,8.37,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221600,2022-03-10,22800,2,28,0,2,R4,D1,3.11,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221602,2022-03-10,23400,2,34,0,3,R3,H,2.25,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221603,2022-03-10,23500,2,35,0,3,R3,P,8.31,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221604,2022-03-10,23600,2,36,0,3,R3,D2,6.41,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221605,2022-03-10,23700,2,37,0,3,R4,D2,4.54,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221606,2022-03-10,23800,2,38,0,3,R4,P,6.14,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221607,2022-03-10,23900,2,39,0,3,R4,H,6.9,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221608,2022-03-10,24000,2,40,0,3,R4,D1,5.39,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221609,2022-03-10,24900,2,49,0,4,R4,D1,3.31,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221610,2022-03-10,25000,2,50,0,4,R4,P,7.82,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221596,2022-03-10,21600,2,16,0,1,R3,D2,8.57,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221679,2022-03-10,22805,2,28,5,2,R4,D1,15.42,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221666,2022-03-10,22110,2,21,10,2,R3,P,12.04,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221667,2022-03-10,22205,2,22,5,2,R3,D1,24.7,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221668,2022-03-10,22210,2,22,10,2,R3,D1,10.55,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221669,2022-03-10,22305,2,23,5,2,R3,D2,8.87,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221670,2022-03-10,22310,2,23,10,2,R3,D2,7.27,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221671,2022-03-10,22405,2,24,5,2,R3,H,9.35,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221672,2022-03-10,22410,2,24,10,2,R3,H,1.29,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221673,2022-03-10,22505,2,25,5,2,R4,P,14.6,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221674,2022-03-10,22510,2,25,10,2,R4,P,3.33,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221675,2022-03-10,22605,2,26,5,2,R4,H,13.13,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221676,2022-03-10,22610,2,26,10,2,R4,H,5.79,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221665,2022-03-10,22105,2,21,5,2,R3,P,17.62,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221678,2022-03-10,22710,2,27,10,2,R4,D2,9.87,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221687,2022-03-10,23020,2,30,10,2,R5,P,15.46,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221680,2022-03-10,22810,2,28,10,2,R4,D1,7.06,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221681,2022-03-10,22915,2,29,5,2,R5,D2,14.68,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221682,2022-03-10,22905,2,29,5,2,R5,D2,11.08,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221683,2022-03-10,22920,2,29,10,2,R5,D2,13.9,-2 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221684,2022-03-10,22910,2,29,10,2,R5,D2,10.72,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221685,2022-03-10,23015,2,30,5,2,R5,P,17.1,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221686,2022-03-10,23005,2,30,5,2,R5,P,15.39,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221688,2022-03-10,23010,2,30,10,2,R5,P,4.97,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221614,2022-03-10,24600,2,46,0,3,R2,D1,5.24,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221689,2022-03-10,23115,2,31,5,2,R5,D1,15.38,-2 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221690,2022-03-10,23105,2,31,5,2,R5,D1,13.08,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221677,2022-03-10,22705,2,27,5,2,R4,D2,12.11,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221643,2022-03-10,20601,2,6,1,1,R4,P,8.65,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221664,2022-03-10,20410,2,4,10,1,R5,P,4.16,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221640,2022-03-10,20406,2,4,6,1,R5,P,13.55,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221641,2022-03-10,20501,2,5,1,1,R4,D2,6.95,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221642,2022-03-10,20506,2,5,6,1,R4,D2,16.01,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221644,2022-03-10,20606,2,6,6,1,R4,P,10.28,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221645,2022-03-10,20701,2,7,1,1,R4,H,10.74,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221646,2022-03-10,20706,2,7,6,1,R4,H,14.7,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221647,2022-03-10,20801,2,8,1,1,R4,D1,7.85,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221648,2022-03-10,20806,2,8,6,1,R4,D1,12.65,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221649,2022-03-10,21301,2,13,1,1,R3,H,14.08,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221650,2022-03-10,21306,2,13,6,1,R3,H,12.62,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221651,2022-03-10,21401,2,14,1,1,R3,D1,1.85,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221652,2022-03-10,21406,2,14,6,1,R3,D1,12.31,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221662,2022-03-10,20310,2,3,10,1,R5,H,4.45,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221654,2022-03-10,21506,2,15,6,1,R3,P,15.49,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221655,2022-03-10,21601,2,16,1,1,R3,D2,7.2,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221656,2022-03-10,21606,2,16,6,1,R3,D2,13.21,-1 m,Startaar,2022,2021,Bar jord,2021 - 2022
222221657,2022-03-10,20120,2,1,10,1,R5,D1,12.4,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221658,2022-03-10,20110,2,1,10,1,R5,D1,7.65,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221659,2022-03-10,20220,2,2,10,1,R5,D2,16,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221660,2022-03-10,20210,2,2,10,1,R5,D2,9.81,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221661,2022-03-10,20320,2,3,10,1,R5,H,38.3,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221663,2022-03-10,20420,2,4,10,1,R5,P,3.5,-2 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221653,2022-03-10,21501,2,15,1,1,R3,P,7.85,-1 m,Startaar,2022,2021,Ukrudt+Spildf.,2021 - 2022
222221383,2022-02-24,21100,2,11,0,1,R2,P,1.87,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221384,2022-02-24,21200,2,12,0,1,R2,H,3.9,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221385,2022-02-24,21300,2,13,0,1,R3,H,3.33,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221386,2022-02-24,21400,2,14,0,1,R3,D1,1.96,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221387,2022-02-24,21500,2,15,0,1,R3,P,1.33,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221388,2022-02-24,21600,2,16,0,1,R3,D2,10.17,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221389,2022-02-24,22500,2,25,0,2,R4,P,6.03,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221382,2022-02-24,21000,2,10,0,1,R2,D1,2.69,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221391,2022-02-24,22700,2,27,0,2,R4,D2,1.68,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
222221378,2022-02-24,22200,2,22,0,2,R3,D1,5.93,-1 m,Startaar,2022,2021,Ref./Efterafg.,2021 - 2022
